file name|filing date|word count|arts|asset|charitable|charities|charity|citizen|client|communities|community|complied|complies|comply|consumer|customer|earning|education|emission|emit|employee|engagement|environment|ethnic|footprint|government|green|homeless|illiteracy|income|law|legal|legislation|marginalized|minorities|minority|moral|nonprofit|owner|partner|philanthropic|philanthropies|philanthropy|pollute|pollution|profit|purchaser|regulation|regulator|requirement|revenue|safety|sales|shareholder|social|societal|stakeholder|statute|steward|stockholder|supplier|sustainability|sustainable|underprivileged|wealth|
10-K_62709_2013-02-27.html|2013-02-27|454039|5|1025|0|0|0|0|332|0|1|0|4|24|2|25|126|1|0|17|247|28|8|0|1|77|3|0|0|819|231|56|9|0|0|9|0|0|45|53|0|0|0|0|0|66|0|73|45|91|227|2|28|16|0|0|0|31|0|46|1|0|1|0|6|
10-K_62709_2014-02-27.html|2014-02-27|388233|4|959|3|0|0|0|303|0|0|0|1|12|3|24|100|4|0|14|222|28|11|0|1|44|3|0|0|771|185|52|10|0|0|3|0|0|53|65|0|0|0|0|0|61|0|54|48|72|226|2|26|20|1|0|0|28|0|33|0|0|1|0|6|
10-K_62709_2015-02-26.html|2015-02-26|425037|4|1121|0|0|0|0|175|0|0|0|1|8|4|39|78|5|0|14|186|33|11|0|1|45|3|0|0|838|133|42|8|0|0|1|0|0|38|64|0|0|0|0|0|38|0|51|52|67|268|3|22|19|1|0|0|23|0|32|0|0|1|0|6|
10-K_6281_1995-01-24.html|1995-01-24|65471|7|64|0|0|0|0|0|0|0|4|3|10|7|44|15|0|1|2|37|0|5|0|0|17|0|0|0|71|76|19|1|0|0|0|0|0|16|1|0|0|0|0|1|10|1|19|1|21|22|0|131|9|1|0|0|8|0|24|19|0|1|0|10|
10-K_6281_1997-01-29.html|1997-01-29|94142|7|62|0|0|0|0|0|0|0|0|2|19|8|46|25|0|1|2|103|0|16|0|0|54|0|0|0|72|119|15|0|0|0|0|0|0|28|13|0|0|0|0|0|18|11|42|3|27|22|3|131|21|0|0|0|11|0|32|17|0|0|0|8|
10-K_6281_1998-01-28.html|1998-01-28|63939|3|52|0|0|0|0|0|0|0|1|1|13|8|43|39|0|1|1|47|0|6|0|0|18|0|0|0|73|61|8|0|0|0|0|0|0|14|13|0|0|0|0|0|11|3|15|0|23|23|2|126|9|0|0|0|3|0|94|12|0|0|0|6|
10-K_6281_1999-01-28.html|1999-01-28|28032|2|47|0|0|0|0|0|0|0|0|0|0|8|36|33|0|1|1|27|0|7|0|0|4|0|0|0|69|15|0|0|0|0|0|0|0|10|4|0|0|0|0|0|2|0|2|0|9|46|0|79|1|0|0|0|1|0|7|11|0|0|0|0|
10-K_6281_2000-01-28.html|2000-01-28|82356|11|117|0|0|0|0|0|0|0|0|0|13|13|37|42|0|3|3|129|2|25|0|0|34|0|0|0|106|108|23|2|0|0|1|0|0|25|5|0|0|0|0|0|9|0|26|2|34|40|1|101|4|2|0|0|10|0|20|7|0|0|0|8|
10-K_6281_2001-01-26.html|2001-01-26|30762|0|51|0|0|0|0|0|0|0|0|0|0|15|35|42|0|1|1|37|0|9|0|0|5|0|0|0|87|18|0|0|0|0|0|0|0|9|3|0|0|0|0|0|8|0|2|0|12|35|0|108|2|0|0|0|1|0|10|6|0|0|0|0|
10-K_6281_2002-01-28.html|2002-01-28|88122|6|66|0|0|0|0|0|0|0|0|0|10|10|35|35|0|3|1|70|0|21|0|0|46|0|0|0|97|49|9|0|0|0|0|0|0|16|19|0|0|0|0|1|10|4|22|0|15|30|4|91|4|1|0|0|14|0|11|13|0|1|0|0|
10-K_6281_2003-01-29.html|2003-01-29|74911|0|92|0|0|0|0|0|1|0|0|3|9|11|65|34|0|1|2|122|0|12|0|0|11|0|0|0|109|61|31|0|0|0|0|0|0|11|0|0|0|0|0|1|9|0|21|2|17|31|7|107|9|2|0|1|2|0|31|24|0|0|0|2|
10-K_6281_2003-12-23.html|2003-12-23|69632|0|131|0|0|0|0|0|0|0|0|3|2|15|55|41|0|1|2|98|0|11|0|0|6|0|0|0|128|24|12|0|0|0|0|0|0|5|0|0|0|0|0|1|4|0|3|3|18|28|3|126|14|0|0|0|1|0|21|15|0|0|0|2|
10-K_6281_2004-11-30.html|2004-11-30|54386|0|101|0|0|0|0|0|0|0|0|0|1|21|62|37|0|1|1|69|0|9|0|0|7|0|0|0|117|9|3|0|0|0|0|0|0|1|0|0|0|0|0|1|2|0|7|2|17|24|3|118|0|0|0|0|0|0|16|15|0|0|0|0|
10-K_6281_2005-11-21.html|2005-11-21|61401|0|126|0|0|0|0|0|0|0|0|2|1|14|58|39|0|1|1|96|0|9|0|0|6|0|0|0|125|19|5|1|0|0|0|0|0|1|0|0|0|0|0|1|2|0|4|4|25|25|3|86|21|0|0|0|0|0|1|16|0|0|0|0|
10-K_6281_2006-11-20.html|2006-11-20|98263|2|156|0|0|0|0|0|0|0|0|2|12|18|82|41|0|0|1|128|0|12|0|0|23|0|0|0|148|56|24|0|0|0|2|1|0|12|12|0|0|0|0|1|3|2|28|3|42|54|7|114|31|1|0|0|2|0|2|18|0|0|0|0|
10-K_6281_2007-11-30.html|2007-11-30|128625|13|223|0|0|0|0|2|0|0|7|2|23|14|128|46|0|1|3|154|8|18|0|0|21|0|0|0|190|102|22|1|0|0|4|0|0|13|5|0|0|0|0|2|9|0|34|7|53|73|5|99|19|2|0|0|7|0|1|29|0|0|0|1|
10-K_6281_2008-11-25.html|2008-11-25|95192|3|175|0|0|0|0|0|1|0|0|4|15|20|135|39|0|5|2|156|1|25|0|0|15|1|0|0|177|58|31|1|0|0|6|0|0|14|7|0|0|0|0|1|11|0|34|6|45|94|8|97|22|1|0|1|1|0|6|31|0|0|0|4|
10-K_6281_2009-11-24.html|2009-11-24|357087|0|431|0|0|0|0|0|0|0|0|2|9|29|163|113|0|5|3|207|0|24|0|0|9|1|0|0|383|28|27|1|0|0|14|0|0|21|2|0|0|0|0|2|14|0|35|10|50|153|3|140|40|0|0|0|0|0|0|26|0|0|0|0|
10-K_6281_2010-11-22.html|2010-11-22|884318|1|1098|0|0|0|0|1|0|0|0|2|6|29|202|211|2|4|11|325|0|30|0|0|17|4|0|0|876|58|25|1|0|0|18|0|0|44|3|0|0|0|0|2|28|0|40|10|60|279|4|267|67|0|0|0|0|0|14|36|1|0|0|1|
10-K_6281_2011-11-22.html|2011-11-22|575827|1|960|0|0|0|0|1|0|0|0|3|21|35|218|212|1|3|9|279|0|29|0|0|15|5|0|0|857|116|33|1|0|0|4|0|0|43|4|0|0|0|0|1|24|0|57|10|84|263|3|242|58|13|0|0|3|0|35|36|0|0|0|3|
10-K_6281_2012-11-27.html|2012-11-27|375400|1|952|0|0|0|0|1|0|0|0|2|6|19|197|200|1|3|9|229|0|33|0|0|14|5|0|0|763|57|22|1|0|0|2|0|0|34|2|0|0|0|0|1|21|0|38|8|62|185|4|192|46|2|0|0|3|0|18|33|1|0|0|1|
10-K_6281_2013-11-26.html|2013-11-26|279839|0|791|0|0|0|0|1|0|0|0|2|6|19|182|170|1|3|9|168|0|32|0|0|13|5|0|0|668|39|14|1|0|0|3|0|0|27|4|0|0|0|0|1|15|0|22|4|65|143|3|170|36|2|0|0|8|0|18|35|1|0|0|1|
10-K_6281_2014-12-10.html|2014-12-10|365779|0|1171|0|0|0|0|3|0|0|0|2|7|20|247|226|1|2|9|224|0|33|0|0|42|1|0|0|825|44|18|2|0|0|3|0|0|30|6|0|0|0|0|1|21|0|23|5|75|235|3|223|55|2|0|0|15|0|11|44|1|0|0|0|
10-K_62996_1994-03-25.html|1994-03-25|165918|15|159|0|0|0|1|0|0|0|7|3|29|7|8|54|0|2|3|93|1|4|0|0|39|0|0|0|127|291|42|1|0|0|0|0|0|63|17|0|0|0|0|0|34|4|42|10|42|1|0|72|25|0|0|0|5|0|57|3|0|0|0|0|
10-K_62996_1998-03-27.html|1998-03-27|126127|7|153|0|0|0|0|0|0|1|0|1|21|10|12|74|0|1|6|95|0|6|0|0|17|0|0|0|131|233|32|0|0|0|0|0|0|40|12|0|0|0|0|0|35|2|43|5|37|6|1|118|30|0|0|0|8|0|95|1|0|0|0|0|
10-K_62996_1999-03-26.html|1999-03-26|181618|14|180|0|0|0|1|0|0|0|7|6|36|7|20|58|0|2|4|93|0|13|0|0|42|0|0|0|148|302|72|1|0|0|0|0|0|82|12|0|0|0|0|0|49|5|55|4|48|10|0|103|28|0|0|0|13|0|73|3|0|0|0|0|
10-K_62996_2000-03-30.html|2000-03-30|95389|9|134|0|0|0|0|0|0|0|0|1|13|6|22|53|0|1|6|74|1|7|0|0|25|0|0|0|136|160|16|0|0|0|0|0|0|37|2|0|0|0|0|0|41|2|25|0|33|9|0|106|39|0|0|0|3|0|19|6|0|0|0|0|
10-K_62996_2001-03-29.html|2001-03-29|146079|19|88|1|0|0|0|0|0|0|11|1|26|12|14|50|0|0|3|53|1|4|0|0|30|0|0|0|90|247|37|0|0|0|0|0|0|56|16|0|0|0|0|1|51|10|35|9|38|3|0|94|17|2|0|0|2|0|55|3|0|0|0|0|
10-K_62996_2003-03-14.html|2003-03-14|166953|16|212|0|0|0|1|0|0|1|1|3|24|8|26|53|0|2|5|58|1|15|0|0|51|1|0|0|185|373|48|0|0|0|2|0|0|38|15|0|0|0|0|0|71|8|45|9|48|8|0|122|21|0|0|0|8|0|127|0|0|0|0|0|
10-K_62996_2004-02-27.html|2004-02-27|108979|10|141|0|0|0|0|0|0|0|0|2|13|7|26|41|0|1|2|62|1|9|0|0|29|0|0|0|155|219|31|0|0|0|7|0|0|24|7|0|0|0|0|0|69|5|37|4|27|9|0|113|15|0|0|0|6|0|29|0|0|0|0|0|
10-K_62996_2005-03-16.html|2005-03-16|79991|8|114|0|0|0|0|0|0|0|0|1|3|7|24|65|1|0|0|93|3|8|0|0|6|0|0|0|162|115|19|0|0|0|7|0|0|16|0|0|0|0|0|0|72|0|9|0|23|10|0|118|10|0|0|0|1|0|10|2|0|0|0|0|
10-K_62996_2006-03-02.html|2006-03-02|171861|12|131|1|0|0|0|0|0|1|9|2|31|8|41|57|0|0|0|97|4|7|0|0|21|0|0|0|194|279|54|2|0|0|9|0|0|44|22|0|0|0|0|1|84|5|34|6|51|12|1|124|19|2|0|0|5|0|92|6|0|0|0|0|
10-K_62996_2007-02-27.html|2007-02-27|264378|22|146|1|0|0|0|0|0|0|19|5|44|16|36|63|0|0|0|75|4|11|0|0|34|0|0|0|193|344|73|4|0|0|11|0|0|68|34|0|0|0|0|2|101|5|77|9|70|17|1|144|27|2|0|0|7|0|59|17|0|0|0|0|
10-K_62996_2008-02-22.html|2008-02-22|139721|10|149|0|0|0|0|0|0|0|0|1|6|23|52|72|1|1|0|61|7|12|0|0|7|0|0|0|221|141|29|2|0|0|10|0|0|23|3|0|0|0|0|0|99|3|16|2|29|13|3|187|15|3|0|0|1|0|23|13|0|0|0|0|
10-K_62996_2009-02-17.html|2009-02-17|143751|14|204|0|0|0|0|0|0|0|0|1|6|27|60|80|0|3|0|145|6|20|0|1|8|0|0|0|222|152|27|3|0|0|14|0|0|29|0|0|0|0|0|0|98|0|34|2|50|13|6|188|17|2|0|0|6|0|29|12|0|0|0|0|
10-K_62996_2010-02-16.html|2010-02-16|343917|19|281|0|0|0|0|1|0|0|2|2|37|27|83|109|0|3|2|123|1|26|0|0|41|1|0|0|351|353|74|4|0|0|2|0|0|33|14|0|0|0|0|0|102|2|56|13|80|22|6|209|35|5|0|0|11|0|36|15|0|0|0|0|
10-K_62996_2011-02-18.html|2011-02-18|827844|23|1218|0|0|0|0|0|0|1|0|1|23|39|137|251|1|1|0|321|5|27|0|0|7|1|0|0|836|295|51|3|0|0|8|0|0|72|11|0|0|0|0|0|165|0|51|6|75|114|6|317|81|4|0|0|25|0|107|16|1|0|0|0|
10-K_62996_2012-02-21.html|2012-02-21|473818|26|1012|0|0|0|1|2|0|0|15|5|31|38|115|168|1|1|0|145|2|28|0|0|24|1|0|0|727|291|61|4|0|0|5|1|0|74|16|0|0|0|0|2|117|3|55|7|86|79|6|333|86|2|0|0|24|0|98|20|0|0|0|0|
10-K_62996_2013-02-15.html|2013-02-15|408642|15|787|0|0|0|0|1|0|0|0|1|25|41|123|153|1|1|1|131|0|27|0|0|8|1|0|0|637|106|42|2|0|0|2|0|0|64|12|0|0|0|0|0|117|0|21|5|56|71|9|317|60|3|0|0|21|0|26|14|0|0|0|0|
10-K_62996_2014-02-14.html|2014-02-14|428355|18|910|0|0|0|0|1|0|0|0|1|5|41|110|142|1|1|0|80|0|29|0|0|7|1|0|0|755|66|19|3|0|0|2|0|0|45|1|0|0|0|0|0|108|0|16|6|39|77|6|322|70|2|0|0|26|0|16|14|0|5|0|0|
10-K_62996_2015-02-13.html|2015-02-13|470344|11|436|0|0|0|0|0|0|0|0|1|12|33|91|73|0|1|0|76|0|22|0|0|6|0|0|0|374|68|25|2|0|0|0|0|0|18|12|0|0|0|0|0|67|0|15|3|37|39|6|249|52|4|0|0|14|0|12|14|0|6|0|0|
10-K_63276_1994-03-25.html|1994-03-25|66166|7|80|1|0|0|0|0|0|1|7|0|18|8|9|36|1|0|3|53|0|3|0|0|17|0|0|0|91|95|30|0|0|0|1|2|0|13|5|0|0|0|0|0|20|2|20|0|22|11|3|78|19|0|0|0|4|0|37|1|0|0|0|0|
10-K_63276_1995-03-22.html|1995-03-22|30700|2|59|0|0|0|0|0|0|0|0|0|7|9|6|23|2|0|3|36|0|2|0|0|3|0|0|0|84|18|4|0|0|0|0|0|0|1|0|0|0|0|0|0|18|0|4|0|22|11|2|84|20|0|0|0|0|0|3|1|0|0|0|0|
10-K_63276_1996-03-22.html|1996-03-22|37826|11|58|0|0|0|0|0|0|0|0|0|7|8|8|25|0|0|7|39|0|2|0|0|3|0|0|0|81|40|9|0|0|0|0|0|0|5|0|0|0|0|0|0|20|0|6|0|26|9|2|75|18|0|0|0|0|0|3|1|0|0|0|0|
10-K_63276_1997-03-17.html|1997-03-17|78966|10|59|4|0|0|0|0|0|6|6|0|26|8|18|24|0|0|3|54|0|3|0|0|21|0|0|0|93|115|48|0|0|0|0|0|0|18|9|0|0|0|0|0|23|2|22|3|30|6|3|80|18|0|0|0|3|0|26|3|0|2|0|0|
10-K_63276_1998-03-18.html|1998-03-18|31181|1|38|0|0|0|0|0|0|0|0|0|7|8|10|25|0|0|3|24|0|2|0|0|1|0|0|0|87|28|4|0|0|0|2|0|0|0|1|0|0|0|0|0|21|0|3|0|23|7|2|62|23|0|0|0|0|0|3|2|0|2|0|1|
10-K_63276_1999-03-31.html|1999-03-31|114862|2|100|1|0|0|0|0|0|4|1|1|14|37|40|101|5|0|2|118|1|4|0|0|8|0|0|0|145|121|25|1|0|0|2|1|0|35|14|0|0|0|0|0|30|0|50|3|69|8|2|92|0|0|0|0|9|0|56|15|0|2|0|1|
10-K_63276_2000-03-10.html|2000-03-10|127135|9|134|3|0|0|1|0|0|15|4|16|21|73|46|256|9|0|2|163|3|10|0|0|3|0|0|0|146|183|56|1|0|0|2|0|0|112|11|0|0|0|0|0|34|0|16|4|54|25|2|150|27|0|0|0|14|0|168|7|0|2|0|3|
10-K_63276_2002-03-28.html|2002-03-28|272041|31|255|1|0|0|1|0|0|5|12|8|68|25|46|134|8|5|8|237|0|20|0|0|45|0|0|0|272|390|110|2|0|0|6|0|0|64|18|0|0|0|0|0|53|11|115|14|143|15|4|195|14|1|0|0|19|0|153|7|0|1|0|1|
10-K_63276_2003-03-24.html|2003-03-24|97591|6|79|0|0|0|0|0|0|2|12|0|17|29|98|80|5|0|2|64|0|17|0|0|16|0|0|0|173|112|23|0|0|0|3|0|0|10|3|0|0|0|0|0|27|20|25|9|52|14|4|201|9|0|0|0|6|0|24|7|0|1|0|0|
10-K_63276_2004-03-12.html|2004-03-12|75918|4|83|0|0|0|0|0|0|2|1|1|6|37|92|70|4|0|2|62|0|13|0|0|5|0|0|0|200|53|7|0|0|0|3|0|0|12|1|0|0|0|0|0|44|0|17|7|37|22|4|277|12|0|0|0|1|0|17|8|0|0|0|0|
10-K_63276_2005-03-08.html|2005-03-08|72617|7|88|1|0|0|0|0|0|3|0|2|6|36|98|70|4|0|8|69|1|14|0|0|6|0|0|0|262|53|9|0|0|0|1|0|0|12|3|0|0|0|0|0|35|0|24|2|32|15|4|283|15|0|0|0|3|0|15|8|0|0|0|0|
10-K_63276_2006-02-27.html|2006-02-27|66559|7|79|0|0|0|0|0|0|2|0|1|4|34|102|42|1|0|4|83|0|13|0|0|6|0|0|0|216|53|6|0|0|0|1|0|0|4|4|0|0|0|0|0|39|0|23|2|33|15|4|264|10|0|0|0|1|0|13|8|0|0|0|0|
10-K_63276_2007-02-26.html|2007-02-26|110852|11|159|0|0|0|0|0|0|2|0|2|13|37|113|59|5|0|10|109|0|18|0|0|7|0|0|0|290|80|15|0|0|0|1|0|0|21|4|0|0|0|0|0|40|1|45|2|67|19|4|259|12|0|0|0|8|0|11|8|0|0|0|0|
10-K_63276_2008-02-26.html|2008-02-26|77278|9|129|0|0|0|0|0|0|1|0|2|8|71|115|28|2|0|6|96|0|15|0|0|11|1|0|0|230|58|8|1|0|0|1|0|0|4|3|0|0|0|0|0|40|4|25|19|41|19|19|278|5|0|0|0|10|0|11|8|0|0|0|0|
10-K_63276_2009-02-26.html|2009-02-26|118585|25|144|0|1|0|0|0|0|0|0|18|43|70|109|26|2|0|13|110|0|17|0|0|15|2|0|0|236|111|18|2|0|0|1|1|0|33|5|0|0|0|0|0|42|1|39|15|75|22|15|280|8|5|0|0|16|0|17|8|0|0|0|0|
10-K_63276_2010-02-24.html|2010-02-24|275141|14|309|3|1|0|0|0|0|0|0|2|22|87|160|68|4|0|8|149|0|20|0|0|31|7|0|0|476|112|23|4|0|0|3|0|0|25|9|0|0|0|0|0|63|3|51|17|107|37|23|331|4|0|0|0|30|0|37|8|0|0|0|0|
10-K_63276_2011-02-24.html|2011-02-24|510640|10|759|3|1|0|0|1|0|0|0|1|17|85|211|144|3|0|6|209|0|18|0|3|37|6|0|0|856|119|47|4|0|0|8|0|0|48|9|0|0|0|0|0|84|3|43|17|70|127|17|431|4|2|0|0|29|0|44|8|1|2|0|0|
10-K_63276_2012-02-23.html|2012-02-23|436789|12|641|0|1|0|0|0|0|0|0|2|25|66|210|149|5|0|4|185|0|21|0|3|45|0|0|0|848|152|60|1|0|0|5|0|0|42|14|0|0|0|0|0|72|0|53|14|125|96|14|455|10|2|0|0|32|0|33|7|0|2|0|0|
10-K_63276_2013-02-26.html|2013-02-26|452771|13|795|0|1|0|0|1|0|0|0|2|27|65|248|152|5|0|4|194|0|19|0|3|54|0|0|0|886|158|45|1|0|0|7|0|0|52|11|0|0|0|0|0|73|0|56|9|121|120|7|409|11|2|0|1|28|0|44|7|0|2|0|0|
10-K_63276_2014-02-26.html|2014-02-26|445901|8|773|0|0|0|0|1|0|0|0|1|14|67|244|113|3|0|1|177|0|21|0|2|57|0|0|0|935|142|30|1|0|0|8|0|0|35|9|0|0|0|0|0|86|0|32|9|81|116|7|392|5|2|0|1|25|0|38|7|0|2|0|0|
10-K_63276_2015-02-25.html|2015-02-25|443030|10|682|0|0|0|0|2|0|0|0|1|13|71|228|101|3|0|0|171|0|22|0|2|66|0|0|0|844|153|24|1|0|0|8|0|0|35|9|0|0|0|0|0|85|0|30|10|84|129|7|408|5|1|0|1|21|0|38|9|0|2|0|0|
10-K_63416_1994-04-20.html|1994-04-20|73246|2|108|0|0|0|0|0|0|2|2|2|3|0|5|103|1|0|1|10|1|1|0|0|10|0|0|0|53|90|28|0|0|0|1|0|0|64|32|0|0|0|0|0|13|1|5|1|19|35|0|63|30|1|0|0|7|0|63|0|0|0|0|0|
10-K_63416_1996-04-24.html|1996-04-24|22533|1|66|0|0|0|0|0|0|0|0|0|1|0|2|87|0|0|1|2|0|1|0|0|9|0|0|0|48|5|2|0|0|0|0|0|0|39|0|0|0|0|0|0|5|0|1|1|10|28|0|54|0|0|0|0|0|0|0|0|0|0|0|0|
10-K_63416_2003-03-28.html|2003-03-28|19891|0|60|0|0|0|0|0|0|0|0|1|1|1|13|96|0|0|0|10|0|0|0|0|0|0|0|0|41|12|0|0|0|0|2|0|0|28|0|0|0|0|0|0|4|0|2|0|10|6|0|89|0|0|0|0|0|0|0|0|0|0|0|0|
10-K_63416_2004-03-26.html|2004-03-26|20775|0|76|0|0|0|0|0|0|0|0|1|1|2|9|89|0|0|0|8|1|2|0|0|0|0|0|0|42|11|0|0|0|0|2|0|0|29|0|0|0|0|0|0|4|0|1|0|8|4|0|87|0|0|0|0|0|0|0|0|0|0|0|0|
10-K_63416_2005-03-25.html|2005-03-25|62100|0|98|1|0|0|0|0|0|0|0|1|0|1|17|78|0|0|0|10|1|0|0|0|1|0|0|0|43|13|0|1|0|0|2|0|0|50|0|0|0|0|0|0|4|0|1|3|8|4|0|99|0|0|0|0|0|0|0|2|0|0|0|0|
10-K_63541_1994-03-31.html|1994-03-31|97168|17|79|0|0|0|0|0|0|0|0|1|6|2|10|12|0|2|4|85|0|14|0|0|30|0|0|0|76|273|12|0|0|0|0|0|0|41|6|0|0|0|0|2|10|0|58|8|34|5|4|48|10|2|0|0|21|0|109|1|0|0|0|2|
10-K_63541_1995-03-03.html|1995-03-03|51227|7|52|0|0|0|0|0|0|0|0|0|3|1|9|14|0|1|2|45|0|13|0|0|17|0|0|0|75|105|9|0|0|0|0|0|0|34|1|0|0|0|0|1|10|0|31|4|19|2|2|53|4|1|0|0|7|0|9|1|0|0|0|1|
10-K_63541_1996-03-22.html|1996-03-22|59744|6|77|0|0|0|0|0|0|0|0|2|3|0|16|14|0|1|3|62|0|13|0|0|15|0|0|0|82|105|14|2|0|0|1|0|0|46|2|0|0|0|0|1|15|0|27|4|22|2|2|61|9|1|0|0|7|0|10|3|0|0|0|1|
10-K_63541_1997-03-26.html|1997-03-26|27838|3|59|0|0|0|0|0|0|0|0|2|0|0|17|17|0|0|0|32|0|10|0|0|2|0|0|0|75|25|4|0|0|0|7|0|0|43|1|0|0|0|0|0|15|0|3|0|13|0|0|76|4|0|0|0|2|0|6|1|0|0|0|0|
10-K_63541_1998-03-25.html|1998-03-25|31221|3|63|0|0|0|0|0|0|0|0|2|1|0|18|47|0|0|0|30|0|19|0|0|3|0|0|0|86|40|4|0|0|0|9|0|0|48|3|0|0|0|0|0|15|2|6|0|16|0|0|107|9|0|0|0|2|0|6|2|0|0|0|0|
10-K_63541_1999-03-17.html|1999-03-17|38784|0|69|0|0|0|0|0|0|0|0|3|2|0|19|51|0|0|0|32|0|21|0|0|6|0|0|0|103|80|5|0|0|0|8|2|0|40|4|0|0|0|0|0|15|4|10|0|17|0|0|111|7|0|0|0|6|0|91|6|0|0|0|0|
10-K_63541_2000-03-22.html|2000-03-22|33389|3|70|0|0|0|0|0|0|0|0|2|1|2|19|45|0|0|0|26|0|20|0|0|6|0|0|0|102|31|5|0|0|0|10|2|0|37|3|0|0|0|0|0|14|4|8|0|13|2|0|102|7|0|0|0|2|0|6|4|0|0|0|0|
10-K_63541_2003-03-14.html|2003-03-14|65624|5|139|1|0|0|0|0|0|0|0|4|4|2|20|73|1|0|1|49|0|21|0|0|5|0|0|0|199|70|21|0|0|0|16|1|0|29|1|0|0|0|0|0|20|1|13|0|36|5|0|138|14|0|0|0|2|0|4|3|0|0|0|0|
10-K_63541_2004-02-20.html|2004-02-20|40918|3|161|1|0|0|0|0|0|0|0|2|1|2|18|73|0|0|0|46|0|23|0|0|3|0|0|0|148|31|8|0|0|0|11|0|0|25|0|0|0|0|0|0|21|1|6|2|17|4|0|116|3|0|0|0|0|0|0|3|0|0|0|0|
10-K_63541_2005-02-18.html|2005-02-18|41504|1|155|0|0|0|0|0|0|0|0|2|4|2|25|45|0|0|0|53|0|24|0|0|3|0|0|0|127|33|11|0|0|0|7|0|0|19|0|0|0|0|0|0|17|1|8|1|20|10|0|92|7|0|0|0|0|0|0|3|0|0|0|0|
10-K_63541_2006-02-10.html|2006-02-10|47868|3|189|0|0|0|0|0|0|0|0|2|7|4|41|37|0|0|0|63|0|37|0|0|4|0|0|0|117|56|11|0|0|0|1|0|0|25|0|0|0|0|0|0|18|2|11|15|32|14|5|115|3|0|0|0|0|0|21|15|0|0|0|0|
10-K_63754_1994-02-22.html|1994-02-22|24926|0|46|0|0|0|0|0|0|0|0|0|1|29|28|29|0|0|2|32|0|9|0|0|1|0|0|0|78|5|1|1|0|0|0|0|0|8|2|0|0|0|0|0|39|0|2|1|5|4|0|59|9|0|0|0|0|0|8|7|0|0|0|0|
10-K_63754_1995-02-21.html|1995-02-21|35679|1|44|0|0|0|0|0|0|0|0|0|1|39|30|35|0|0|3|140|0|8|2|0|2|0|0|0|89|8|7|0|0|0|0|0|0|8|0|0|0|0|0|0|38|0|2|1|11|2|0|83|22|0|0|0|0|0|19|9|0|0|0|0|
10-K_63754_1997-02-25.html|1997-02-25|37963|5|60|0|0|0|0|0|0|0|0|1|3|30|19|20|0|0|3|146|0|8|2|0|0|0|0|0|124|16|7|0|0|0|0|0|0|9|2|0|0|0|0|0|28|0|5|0|8|1|0|92|29|0|0|0|0|0|30|4|0|0|0|0|
10-K_63754_1998-02-24.html|1998-02-24|37300|3|56|0|0|0|0|0|0|0|0|0|2|57|19|27|1|0|2|42|0|3|0|0|0|0|0|0|117|5|1|0|0|0|0|0|0|10|7|0|0|0|0|0|30|0|2|0|6|1|0|94|41|0|0|0|0|0|11|5|0|0|0|0|
10-K_63754_1999-02-24.html|1999-02-24|36391|3|46|0|0|0|0|0|0|0|0|0|0|22|32|37|0|0|3|128|0|3|0|0|0|0|0|0|99|11|7|0|0|0|0|0|0|7|0|0|0|0|0|0|16|0|3|0|9|0|0|79|21|0|0|0|0|0|23|5|0|0|0|0|
10-K_63754_2000-02-24.html|2000-02-24|31623|0|67|0|0|1|0|0|2|3|0|0|0|69|61|30|1|0|2|41|0|7|2|0|0|0|0|0|96|6|0|0|0|0|0|0|0|6|5|0|0|0|0|0|37|0|1|0|9|0|0|76|21|0|0|0|0|0|8|7|0|0|0|0|
10-K_63754_2001-02-16.html|2001-02-16|46240|2|72|2|1|0|0|0|2|13|0|1|2|80|80|34|1|0|3|161|0|8|1|0|0|0|0|0|140|13|6|0|0|0|0|0|0|15|9|0|0|0|0|0|38|0|4|0|13|2|0|138|23|0|0|0|0|0|32|5|0|0|0|0|
10-K_63754_2002-02-19.html|2002-02-19|42030|2|74|0|0|0|0|0|2|4|0|0|2|76|75|43|0|0|2|75|0|8|0|0|2|0|0|0|120|16|4|0|0|0|5|0|0|14|6|0|0|0|0|0|60|1|6|0|13|3|0|159|33|2|0|0|0|0|29|11|0|1|0|0|
10-K_63754_2003-02-05.html|2003-02-05|46663|2|84|2|0|0|1|1|1|6|0|2|0|65|51|26|1|0|2|36|0|7|1|0|0|1|0|0|135|5|1|0|0|0|3|0|0|8|6|0|0|0|0|0|48|0|0|0|9|4|0|130|16|0|0|0|0|0|0|7|0|0|0|0|
10-K_63754_2004-01-29.html|2004-01-29|53411|1|144|1|0|0|0|1|4|4|0|2|2|87|65|23|1|0|2|55|0|5|1|0|2|0|0|0|200|8|2|1|0|0|5|0|0|11|4|0|0|0|0|0|48|0|0|0|12|4|0|153|21|0|0|0|0|0|2|1|0|0|0|0|
10-K_63754_2005-01-27.html|2005-01-27|111916|7|172|1|2|1|0|0|3|4|1|4|15|117|69|28|1|0|5|72|0|12|4|0|17|0|0|0|191|73|17|2|0|0|6|0|0|12|17|1|0|1|0|1|40|2|15|8|42|5|1|175|37|0|0|0|4|0|2|10|0|0|0|0|
